"Reporting starts","Reporting ends","Ad name","Ad delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (LKR)",Impressions,Reach,Ends,"Attribution setting",Bid,"Bid type","Last significant edit","Quality ranking","Engagement rate ranking","Conversion rate ranking","Ad set name"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 4 (P4) | Conversion | September | 2024",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,659.23,10000,Lifetime,659.23,1932,1416,2024-10-01,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 4 | Conversion | September | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 4 (P1) | Conversion | September | 2024",not_delivering,10,actions:offsite_conversion.fb_pixel_purchase,372.151,10000,Lifetime,3721.51,13989,7783,2024-10-01,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 4 | Conversion | September | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 4 (P5) | Conversion | September | 2024",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,1768.65,10000,Lifetime,1768.65,5258,3288,2024-10-01,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 4 | Conversion | September | 2024"
2023-03-08,2026-04-08,"Peoples Fresh - Ad 1 | Conversion | October | 2024",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,7276.79,"Using campaign budget",0,7276.79,25548,12796,2024-10-05,"7-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Fresh - Ad 1 | Conversion | October | 2024"
2023-03-08,2026-04-08,"Peoples Fresh - Ad 2 | Conversion | October | 2024",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,2090.63,"Using campaign budget",0,2090.63,5232,2452,2024-10-12,"7-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Fresh - Ad 2 | Conversion | October | 2024"
2023-03-08,2026-04-08,"Peoples Fresh - Ad 3 | Conversion | October | 2024",not_delivering,27,actions:offsite_conversion.fb_pixel_purchase,70.83111111,"Using campaign budget",0,1912.44,7067,3587,2024-10-19,"7-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Fresh - Ad 3 | Conversion | October | 2024"
2023-03-08,2026-04-08,"Peoples Fresh - Ad 4 | Conversion | October | 2024",not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,1005.8,"Using campaign budget",0,2011.6,9157,3384,2024-10-26,"7-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Fresh - Ad 4 | Conversion | October | 2024"
2023-03-08,2026-04-08,"BOC Fresh - Ad 1 | Conversion | October | 2024",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,1944.86,"Using campaign budget",0,1944.86,7823,4629,2024-10-06,"7-day click",0,ABSOLUTE_OCPM,0,-,-,-,"BOC Fresh - Ad 1 | Conversion | October | 2024"
2023-03-08,2026-04-08,"BOC Fresh - Ad 2 | Conversion | October | 2024",not_delivering,5,actions:offsite_conversion.fb_pixel_purchase,440.318,"Using campaign budget",0,2201.59,5871,2871,2024-10-13,"7-day click",0,ABSOLUTE_OCPM,0,-,-,-,"BOC Fresh - Ad 2 | Conversion | October | 2024"
2023-03-08,2026-04-08,"BOC Fresh - Ad 3 | Conversion | October | 2024",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,2128.7,"Using campaign budget",0,2128.7,5569,2941,2024-10-20,"7-day click",0,ABSOLUTE_OCPM,0,-,-,-,"BOC Fresh - Ad 3 | Conversion | October | 2024"
2023-03-08,2026-04-08,"BOC Fresh - Ad 4 | Conversion | October | 2024",not_delivering,,,,"Using campaign budget",0,1973.48,4098,1855,2024-10-27,"7-day click",0,ABSOLUTE_OCPM,0,-,-,-,"BOC Fresh - Ad 4 | Conversion | October | 2024"
2023-03-08,2026-04-08,"Peoples Total - Ad 1 | Conversion | October | 2024",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,2225.43,"Using campaign budget",0,2225.43,5685,3016,2024-10-08,"7-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Total - Ad 1 | Conversion | October | 2024"
2023-03-08,2026-04-08,"Peoples Total - Ad 2 | Conversion | October | 2024",not_delivering,3,actions:offsite_conversion.fb_pixel_purchase,757.72333333,"Using campaign budget",0,2273.17,5391,3132,2024-10-15,"7-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Total - Ad 2 | Conversion | October | 2024"
2023-03-08,2026-04-08,"Peoples Total - Ad 3 | Conversion | October | 2024",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,2034.88,"Using campaign budget",0,2034.88,4330,2494,2024-10-22,"7-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Total - Ad 3 | Conversion | October | 2024"
2023-03-08,2026-04-08,"Peoples Total - Ad 4 | Conversion | October | 2024",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,1926.43,"Using campaign budget",0,1926.43,5489,3312,2024-10-29,"7-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Total - Ad 4 | Conversion | October | 2024"
2023-03-08,2026-04-08,"Pan Asia Total - Ad 1 | Conversion | September | 2024",not_delivering,11,actions:offsite_conversion.fb_pixel_purchase,454.54545455,5000,Lifetime,5000,37544,20876,2024-09-05,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-09-05T12:27:19+0530,-,-,-,"Pan Asia Total - Ad 1 | Conversion | September | 2024"
2023-03-08,2026-04-08,"Thursday OP Ad 1 | Conversion | September | 2024",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,5000,5000,Lifetime,5000,35099,17117,2024-09-05,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-09-05T12:27:22+0530,-,-,-,"Thursday OP Ad 1 | Conversion | September | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 1 (P1) | Conversion | September | 2024",not_delivering,6,actions:offsite_conversion.fb_pixel_purchase,392.60833333,10000,Lifetime,2355.65,7531,5620,2024-09-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 1 | Conversion | September | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 1 (P2) | Conversion | September | 2024",not_delivering,24,actions:offsite_conversion.fb_pixel_purchase,318.51458333,10000,Lifetime,7644.35,24903,13570,2024-09-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 1 | Conversion | September | 2024"
2023-03-08,2026-04-08,"Com Bank Fresh - Ad 2 | Conversion | September | 2024",not_delivering,22,actions:offsite_conversion.fb_pixel_purchase,227.26454545,5000,Lifetime,4999.82,19708,10811,2024-09-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Com Bank Fresh - Ad 2 | Conversion | September | 2024"
2023-03-08,2026-04-08,"Com Bank Total - Ad 2 | Conversion | September | 2024",not_delivering,8,actions:offsite_conversion.fb_pixel_purchase,937.5,7500,Lifetime,7500,45582,30709,2024-09-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Com Bank Total - Ad 2 | Conversion | September | 2024"
2023-03-08,2026-04-08,"Pan Asia Total - Ad 2 | Conversion | September | 2024",not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,2500,5000,Lifetime,5000,26754,16193,2024-09-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Pan Asia Total - Ad 2 | Conversion | September | 2024"
2023-03-08,2026-04-08,"HNB Total - Ad 1 | Conversion | September | 2024",not_delivering,27,actions:offsite_conversion.fb_pixel_purchase,370.37037037,10000,Lifetime,10000,36588,16435,2024-09-13,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"HNB Total - Ad 1 | Conversion | September | 2024"
2023-03-08,2026-04-08,"Cyber Thursday - Ad 2 | Conversion | September | 2024",not_delivering,11,actions:offsite_conversion.fb_pixel_purchase,909.09090909,10000,Lifetime,10000,53260,23391,2024-09-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Cyber Thursday - Ad 2 | Conversion | September | 2024"
2023-03-08,2026-04-08,"Com Bank Fresh - Ad 3 | Conversion | September | 2024",not_delivering,7,actions:offsite_conversion.fb_pixel_purchase,714.28571429,5000,Lifetime,5000,15301,6701,2024-09-18,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Com Bank Fresh - Ad 3 | Conversion | September | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 2 (P2) | Conversion | September | 2024",not_delivering,4,actions:offsite_conversion.fb_pixel_purchase,1455.79,10000,Lifetime,5823.16,29326,16754,2024-09-17,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 2 | Conversion | September | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 2 (P1) | Conversion | September | 2024",not_delivering,,,,10000,Lifetime,462.61,2137,1905,2024-09-17,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 2 | Conversion | September | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 2 (P3) | Conversion | September | 2024",not_delivering,9,actions:offsite_conversion.fb_pixel_purchase,412.69222222,10000,Lifetime,3714.23,17731,11935,2024-09-17,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 2 | Conversion | September | 2024"
2023-03-08,2026-04-08,"Com Bank Total - Ad 3 | Conversion | September | 2024",not_delivering,8,actions:offsite_conversion.fb_pixel_purchase,937.5,7500,Lifetime,7500,44043,26650,2024-09-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Com Bank Total - Ad 3 | Conversion | September | 2024"
2023-03-08,2026-04-08,"Pan Asia Total - Ad 3 | Conversion | September | 2024",not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,2500,5000,Lifetime,5000,25667,15589,2024-09-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Pan Asia Total - Ad 3 | Conversion | September | 2024"
2023-03-08,2026-04-08,"Cyber Thursday - Ad 3 | Conversion | September | 2024",not_delivering,17,actions:offsite_conversion.fb_pixel_purchase,588.23529412,10000,Lifetime,10000,44727,21648,2024-09-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Cyber Thursday - Ad 3 | Conversion | September | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 3 (P2) | Conversion | September | 2024",not_delivering,13,actions:offsite_conversion.fb_pixel_purchase,306.77461538,10000,Lifetime,3988.07,23276,13459,2024-09-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 3 | Conversion | September | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 3 (P1) | Conversion | September | 2024",not_delivering,4,actions:offsite_conversion.fb_pixel_purchase,543.91,10000,Lifetime,2175.64,6485,3660,2024-09-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 3 | Conversion | September | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 3 (P3) | Conversion | September | 2024",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,1851.61,10000,Lifetime,1851.61,6882,4708,2024-09-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 3 | Conversion | September | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 3 (P4) | Conversion | September | 2024",not_delivering,6,actions:offsite_conversion.fb_pixel_purchase,330.78,10000,Lifetime,1984.68,8320,5264,2024-09-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 3 | Conversion | September | 2024"
2023-03-08,2026-04-08,"Mega Pola | Conversion | September | 2024",not_delivering,87,actions:offsite_conversion.fb_pixel_purchase,344.82758621,30000,Lifetime,30000,120650,38208,2024-10-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-10-04T11:56:39+0530,-,-,-,"Mega Pola | Conversion | September | 2024"
2023-03-08,2026-04-08,"Seylan SSS | Conversion | September | 2024",not_delivering,24,actions:offsite_conversion.fb_pixel_purchase,1041.66666667,25000,Lifetime,25000,128856,48467,2024-09-25,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Seylan SSS | Conversion | September | 2024"
2023-03-08,2026-04-08,"Com Bank Fresh - Ad 4 | Conversion | September | 2024",not_delivering,5,actions:offsite_conversion.fb_pixel_purchase,1000,5000,Lifetime,5000,31825,18582,2024-09-25,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Com Bank Fresh - Ad 4 | Conversion | September | 2024"
2023-03-08,2026-04-08,"Cyber Thursday - Ad 4 | Conversion | September | 2024",not_delivering,16,actions:offsite_conversion.fb_pixel_purchase,937.5,15000,Lifetime,15000,75298,29954,2024-09-26,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Cyber Thursday - Ad 4 | Conversion | September | 2024"
2023-03-08,2026-04-08,"Pan Asia Total - Ad 4 | Conversion | September | 2024",not_delivering,4,actions:offsite_conversion.fb_pixel_purchase,1250,5000,Lifetime,5000,22953,11724,2024-09-26,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Pan Asia Total - Ad 4 | Conversion | September | 2024"
2023-03-08,2026-04-08,"Com Bank Fresh - Ad 1 | Conversion | September | 2024",not_delivering,6,actions:offsite_conversion.fb_pixel_purchase,833.33333333,5000,Lifetime,5000,25279,13484,2024-09-04,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Com Bank Fresh - Ad 1 | Conversion | September | 2024"
2023-03-08,2026-04-08,"Com Bank Total - Ad 1 | Conversion | September | 2024",not_delivering,11,actions:offsite_conversion.fb_pixel_purchase,681.81818182,7500,Lifetime,7500,39447,26324,2024-09-05,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-09-05T12:27:15+0530,-,-,-,"Com Bank Total - Ad 1 | Conversion | September | 2024"
2023-03-08,2026-04-08,"L&NL - Beverage | Conversion | October | 2024",not_delivering,12,actions:offsite_conversion.fb_pixel_purchase,167.83833333,"Using campaign budget",0,2014.06,8374,3287,2024-10-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-10-14T12:39:11+0530,-,-,-,"L&NL - Beverage | Conversion | October | 2024"
2023-03-08,2026-04-08,"L&NL - Frozen | Conversion | October | 2024",not_delivering,14,actions:offsite_conversion.fb_pixel_purchase,786.93214286,"Using campaign budget",0,11017.05,40735,14028,2024-10-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-10-14T12:39:15+0530,-,-,-,"L&NL - Frozen | Conversion | October | 2024"
2023-03-08,2026-04-08,"L&NL - Homeware | Conversion | October | 2024",not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,820.32,"Using campaign budget",0,1640.64,4429,2237,2024-10-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-10-14T12:39:17+0530,-,-,-,"L&NL - Homeware | Conversion | October | 2024"
2023-03-08,2026-04-08,"L&NL - Grocery Ad 1 | Conversion | October | 2024",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,1031.87,"Using campaign budget",0,1031.87,4564,1935,2024-10-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-10-14T12:39:19+0530,-,-,-,"L&NL - Grocery | Conversion | October | 2024"
2023-03-08,2026-04-08,"L&NL - Grocery Ad 2 | Conversion | October | 2024",not_delivering,56,actions:offsite_conversion.fb_pixel_purchase,608.18214286,"Using campaign budget",0,34058.2,128674,36351,2024-10-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-10-14T12:39:19+0530,-,-,-,"L&NL - Grocery | Conversion | October | 2024"
2023-03-08,2026-04-08,"L&NL - Grocery Ad 3 | Conversion | October | 2024",not_delivering,3,actions:offsite_conversion.fb_pixel_purchase,500.32,"Using campaign budget",0,1500.96,4995,2180,2024-10-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-10-14T12:39:19+0530,-,-,-,"L&NL - Grocery | Conversion | October | 2024"
2023-03-08,2026-04-08,"L&NL - Grocery Ad 4 | Conversion | October | 2024",not_delivering,,,,"Using campaign budget",0,936.49,2949,1404,2024-10-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-10-14T12:39:19+0530,-,-,-,"L&NL - Grocery | Conversion | October | 2024"
2023-03-08,2026-04-08,"L&NL - Household Ad 1 | Conversion | October | 2024",not_delivering,6,actions:offsite_conversion.fb_pixel_purchase,438.38666667,"Using campaign budget",0,2630.32,8979,4449,2024-10-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-10-14T12:39:22+0530,-,-,-,"L&NL - Household | Conversion | October | 2024"
2023-03-08,2026-04-08,"L&NL - Household Ad 2 | Conversion | October | 2024",not_delivering,7,actions:offsite_conversion.fb_pixel_purchase,459.08857143,"Using campaign budget",0,3213.62,10450,5169,2024-10-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-10-14T12:39:22+0530,-,-,-,"L&NL - Household | Conversion | October | 2024"
2023-03-08,2026-04-08,"L&NL - Household Ad 3 | Conversion | October | 2024",not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,1288.825,"Using campaign budget",0,2577.65,6110,2987,2024-10-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-10-14T12:39:22+0530,-,-,-,"L&NL - Household | Conversion | October | 2024"
2023-03-08,2026-04-08,"L&NL - Household Ad 4 | Conversion | October | 2024",not_delivering,43,actions:offsite_conversion.fb_pixel_purchase,500.04418605,"Using campaign budget",0,21501.9,89624,27501,2024-10-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-10-14T12:39:22+0530,-,-,-,"L&NL - Household | Conversion | October | 2024"
2023-03-08,2026-04-08,"L&NL - Household Ad 5 | Conversion | October | 2024",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,3202.76,"Using campaign budget",0,3202.76,10009,5356,2024-10-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-10-14T12:39:22+0530,-,-,-,"L&NL - Household | Conversion | October | 2024"
2023-03-08,2026-04-08,"KKC - ML | Message | October | 2024",not_delivering,121,actions:onsite_conversion.messaging_conversation_started_7d,41.32231405,5000,Lifetime,5000,29821,20308,2024-10-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"KKC - ML | Message | October | 2024"
2023-03-08,2026-04-08,"KKC - CR | Message | October | 2024",not_delivering,100,actions:onsite_conversion.messaging_conversation_started_7d,50,5000,Lifetime,5000,20304,13509,2024-10-26,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"KKC - CR | Message | October | 2024"
2023-03-08,2026-04-08,"LC1 - FB | D2DC | Engagement | October | 2024",not_delivering,115,actions:post_engagement,1.82417391,5000,Lifetime,209.78,650,614,2024-11-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"D2D Contents | Engagement | October | 2024"
2023-03-08,2026-04-08,"LC1 - IG | D2DC | Engagement | October | 2024",not_delivering,3014,actions:post_engagement,1.49357001,5000,Lifetime,4501.62,28455,16961,2024-11-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"D2D Contents | Engagement | October | 2024"
2023-03-08,2026-04-08,"LC2 - FB | D2DC | Engagement | October | 2024",not_delivering,42,actions:post_engagement,2.48452381,5000,Lifetime,104.35,335,304,2024-11-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"D2D Contents | Engagement | October | 2024"
2023-03-08,2026-04-08,"LC2 - IG | D2DC | Engagement | October | 2024",not_delivering,100,actions:post_engagement,1.8424,5000,Lifetime,184.24,563,490,2024-11-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"D2D Contents | Engagement | October | 2024"
2023-03-08,2026-04-08,"Teaser 1 - FB | 6AT | Engagement | October | 2024",not_delivering,11147,actions:post_engagement,0.2891316,4000,Lifetime,3222.95,26039,22276,2024-11-02,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"6th Anniversary Teasers | Engagement | October | 2024"
2023-03-08,2026-04-08,"Teaser 1 - IG | 6AT | Engagement | October | 2024",not_delivering,1928,actions:post_engagement,0.36678942,4000,Lifetime,707.17,5390,4711,2024-11-02,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"6th Anniversary Teasers | Engagement | October | 2024"
2023-03-08,2026-04-08,"Teaser 2 - FB | 6AT | Engagement | October | 2024",not_delivering,102,actions:post_engagement,0.44941176,4000,Lifetime,45.84,419,397,2024-11-02,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"6th Anniversary Teasers | Engagement | October | 2024"
2023-03-08,2026-04-08,"Teaser 2 - IG | 6AT | Engagement | October | 2024",not_delivering,89,actions:post_engagement,0.27011236,4000,Lifetime,24.04,271,251,2024-11-02,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"6th Anniversary Teasers | Engagement | October | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 4 (P5) | Conversion | November | 2024",not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,252.525,10000,Lifetime,505.05,1401,1142,2024-12-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 4 | Conversion | November | 2024"
2023-03-08,2026-04-08,"Nov 11 BBP | AC | Conversion | November | 2024",not_delivering,9,actions:offsite_conversion.fb_pixel_purchase,1642.75888889,15000,Lifetime,14784.83,31297,15943,2024-11-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Nov 11 BBP | AC | Conversion | November | 2024"
2023-03-08,2026-04-08,"Nov 12 BBP | AC | Conversion | November | 2024",not_delivering,16,actions:offsite_conversion.fb_pixel_purchase,937.166875,15000,Lifetime,14994.67,35482,15926,2024-11-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Nov 12 BBP | AC | Conversion | November | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 2 (P5) | Conversion | November | 2024",not_delivering,,,,10000,Lifetime,955.93,1724,1402,2024-11-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 2 | Conversion | November | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 2 (P1) | Conversion | November | 2024",not_delivering,25,actions:offsite_conversion.fb_pixel_purchase,262.182,10000,Lifetime,6554.55,14668,9016,2024-11-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 2 | Conversion | November | 2024"
