"Reporting starts","Reporting ends","Ad set name","Ad set delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (LKR)",Impressions,Reach,Ends,Starts,"Attribution setting",Bid,"Bid type","Last significant edit"
2023-03-08,2026-04-08,"IYD | Content 1 | Awareness | August 2024",completed,300126,reach,33.31933921,10000,Lifetime,10000,311085,300126,2024-08-09,2024-08-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-04T11:23:58+0530
2023-03-08,2026-04-08,"IYD | Engagement | Post 1 | August 2024",completed,2590,actions:post_engagement,1.93050193,5000,Lifetime,5000,22369,13544,2024-08-09,2024-08-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-06T03:00:44+0530
2023-03-08,2026-04-08,"Uber Eats | Reach Ads - Post 2 | August 2024",completed,147788,reach,33.83224619,5000,Lifetime,5000,155659,147788,2024-08-18,2024-08-04,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-14T15:28:17+0530
2023-03-08,2026-04-08,"Union Bank | Total - Ad 2 | August 2024",completed,162348,reach,34.28105058,350,Daily,5565.46,176332,162348,2024-08-18,2024-08-05,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"BOC | Fresh - Ad 2 | August 2024",completed,173223,reach,31.7641999,350,Daily,5502.29,180870,173223,2024-08-18,2024-08-05,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Peoples Bank | Fresh | Ad 2 | August 2024",completed,518,actions:link_click,4.93837838,350,Daily,2558.08,52579,20582,2024-08-11,2024-08-05,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"IYD | Content 2 | Awareness | August 2024",completed,153663,reach,32.53873737,5000,Lifetime,5000,153663,153663,2024-08-12,2024-08-06,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"IYD | Engagement | Post 3 | August 2024",completed,2352,actions:post_engagement,4.25170068,10000,Lifetime,10000,18992,12593,2024-08-12,2024-08-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"IYD | Content 3 | Awareness | August 2024",completed,153112,reach,32.65583364,5000,Lifetime,5000,153112,153112,2024-08-12,2024-08-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"IYD | Engagement | Post 4 | August 2024",completed,3023,actions:post_engagement,3.30797221,10000,Lifetime,10000,36368,25551,2024-08-12,2024-08-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"IYD | Content 4 | Awareness | August 2024",completed,153746,reach,32.52117128,5000,Lifetime,5000,154739,153746,2024-08-12,2024-08-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"IYD | Engagement | Post 5 | August 2024",completed,2366,actions:post_engagement,3.38123415,8000,Lifetime,8000,20823,14811,2024-08-12,2024-08-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"IYD | Content 5 | Awareness | August 2024",completed,154292,reach,32.40608716,5000,Lifetime,5000,159407,154292,2024-08-12,2024-08-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"IYD | Wish Video | Awareness | August 2024",inactive,16738,video_thruplay_watched_actions,1.13679591,20000,Lifetime,19027.69,136981,81398,2024-08-31,2024-08-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-14T00:10:48+0530
2023-03-08,2026-04-08,"Pan Asia Bank | Total - Ad 2 | August 2024",completed,526,actions:omni_landing_page_view,9.50484791,5000,Lifetime,4999.55,87978,15963,2024-08-29,2024-08-21,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"GLO Saturday | Awareness Ad 2 | August 2024",completed,404661,reach,39.63979726,1400,Daily,16040.68,443470,404661,2024-08-31,2024-08-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"IYD | Content 6 | Awareness | August 2024",completed,123540,reach,40.47272139,5000,Lifetime,5000,132553,123540,2024-08-31,2024-08-21,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"IYD | Content 7 | Awareness | August 2024",completed,130299,reach,38.37327992,5000,Lifetime,5000,132606,130299,2024-08-31,2024-08-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"August Bank Offers | Maashie | Awareness | August 2024",completed,707003,reach,42.43263466,30000,Lifetime,30000,902444,707003,2024-08-31,2024-08-05,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-14T15:28:21+0530
2023-03-08,2026-04-08,"Peoples Bank | Total - Ad 1 | August 2024",completed,162305,reach,30.80619821,5000,Lifetime,5000,169813,162305,2024-08-17,2024-08-05,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"HSBC Bank | Total - Ad 1 | August 2024",completed,601954,reach,33.22513016,20000,Lifetime,20000,656649,601954,2024-08-17,2024-08-05,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"IYD | Engagement | Post 2 | August 2024",completed,5274,actions:post_engagement,1.89609405,10000,Lifetime,10000,57617,32003,2024-08-12,2024-08-06,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Dialog Genie - Old | Awareness | August 2024",completed,43981,reach,32.83576999,1365,Lifetime,1444.15,45295,43981,2024-08-07,2024-08-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-07T13:08:24+0530
2023-03-08,2026-04-08,"ICC 3 Cricket | D2DC | Engagement | August 2024",completed,498,actions:post_engagement,4.87554217,2500,Lifetime,2428.02,7790,7042,2024-08-07,2024-08-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"GLOMARK KKCW | Engagement | August 2024",completed,69,actions:onsite_conversion.messaging_conversation_started_7d,72.31463768,5000,Lifetime,4989.71,13919,8400,2024-08-10,2024-08-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"GLOMARK KKC | Aug 9 & 10 | Leads | August 2024",completed,130,actions:leadgen.other,76.92307692,10000,Lifetime,10000,68364,41452,2024-08-10,2024-08-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-07T12:20:12+0530
2023-03-08,2026-04-08,"Lunch Card Offer | BK | Awareness | August 2024",completed,386082,reach,38.85185013,15000,Lifetime,15000,483094,386082,2024-08-31,2024-08-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Coffee Card Offer | BK | Awareness | August 2024",completed,384150,reach,39.04724717,15000,Lifetime,15000,489696,384150,2024-08-31,2024-08-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Dialog Genie - Updated | Awareness | August 2024",completed,537419,reach,34.67499288,18635,Lifetime,18635,540810,537419,2024-08-09,2024-08-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Hopper Heaven | BK | Awareness | August 2024",completed,278029,reach,35.96747102,10000,Lifetime,10000,322038,278029,2024-08-31,2024-08-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Com Bank - Ad 1 | Fresh | August 2024",completed,23280,reach,42.95532646,1000,Lifetime,1000,24024,23280,2024-08-07,2024-08-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Com Bank - Ad 1 | Total | August 2024",completed,133708,reach,37.39492027,5000,Lifetime,5000,138603,133708,2024-08-08,2024-08-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Maashie NDB | Maashie | August 2024",completed,153038,reach,32.67162404,5000,Lifetime,5000,153038,153038,2024-08-10,2024-08-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Day-to-day Contents | Engagement | August 2024",completed,1311,actions:post_engagement,3.8138749,5000,Lifetime,4999.99,14833,10000,2024-08-18,2024-08-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"IYD | Engagement | Wish Video | August 2024",completed,82261,actions:post_engagement,0.12156429,10000,Lifetime,10000,241934,99974,2024-08-31,2024-08-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Com Bank - Ad 2 | Fresh | August 2024",completed,169954,reach,29.41972534,5000,Lifetime,5000,169954,169954,2024-08-14,2024-08-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Com Bank - Ad 2 | Total | August 2024",completed,163982,reach,30.49115147,5000,Lifetime,5000,167747,163982,2024-08-15,2024-08-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Peoples Bank | Total - Ad 2 | August 2024",completed,144472,reach,34.60878232,5000,Lifetime,5000,149991,144472,2024-08-27,2024-08-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"HSBC Bank | Total - Ad 2 | August 2024",completed,557395,reach,35.88119736,20000,Lifetime,20000,580072,557395,2024-08-28,2024-08-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"GLOMARK KKCT | Engagement | August 2024",completed,1278,actions:post_engagement,3.91234742,5000,Lifetime,4999.98,20280,16004,2024-08-24,2024-08-21,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"IYD | Engagement | Post 6 | August 2024",completed,2959,actions:post_engagement,3.37952011,10000,Lifetime,10000,38054,20453,2024-08-31,2024-08-21,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"D2DC | Set 2 | Engagement | August 2024",completed,881,actions:post_engagement,5.6753689,5000,Lifetime,5000,5441,2996,2024-08-31,2024-08-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"CR & FC NM Set 01 | BK | Awareness | August 2024",completed,1054934,reach,47.39633001,50000,Lifetime,50000,1479258,1054934,2024-09-15,2024-08-27,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"NDB Bank | 10th Aug | Total | August 2024",completed,143604,reach,34.81797164,5000,Lifetime,5000,150519,143604,2024-08-10,2024-08-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Beverage | L&NL | Awareness | August 2024",inactive,370850,reach,40.44762033,15000,Lifetime,15000,441929,370850,2024-08-31,2024-08-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-26T09:27:47+0530
2023-03-08,2026-04-08,"Frozen | L&NL | Awareness | August 2024",inactive,386555,reach,38.80430987,15000,Lifetime,15000,441284,386555,2024-08-31,2024-08-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Household - Set 01 | L&NL | Awareness | August 2024",inactive,362094,reach,41.42570714,15000,Lifetime,15000,435977,362094,2024-08-31,2024-08-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-26T09:27:50+0530
2023-03-08,2026-04-08,"Household - Set 02 | L&NL | Awareness | August 2024",inactive,377072,reach,39.78020113,15000,Lifetime,15000,443313,377072,2024-08-31,2024-08-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-26T09:27:48+0530
2023-03-08,2026-04-08,"Grocery - Set 01 | L&NL | Awareness | August 2024",inactive,382559,reach,39.20963825,15000,Lifetime,15000,440659,382559,2024-08-31,2024-08-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-26T09:27:48+0530
2023-03-08,2026-04-08,"Grocery - Set 02 | L&NL | Awareness | August 2024",completed,358457,reach,41.84602337,15000,Lifetime,15000,436421,358457,2024-08-31,2024-08-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-26T09:27:49+0530
2023-03-08,2026-04-08,"Orion City Ad | D2D | Awareness | August 2024",completed,44842,reach,167.25391374,7500,Lifetime,7500,52915,44842,2024-08-30,2024-08-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-12T14:26:07+0530
2023-03-08,2026-04-08,"Thursday Online Promo - Ad 1 | Conversion | August 2024",completed,25,actions:offsite_conversion.fb_pixel_purchase,800,20000,Lifetime,20000,146498,56934,2024-08-15,2024-08-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-13T09:56:49+0530
2023-03-08,2026-04-08,"Mega Pola | Link Clicks | August 2024",completed,1840,actions:omni_landing_page_view,8.15217391,15000,Lifetime,15000,177632,39021,2024-08-31,2024-08-13,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-21T10:41:31+0530
2023-03-08,2026-04-08,"Mega Pola | Conversion | August 2024",completed,70,actions:offsite_conversion.fb_pixel_purchase,500,35000,Lifetime,35000,188125,64775,2024-08-31,2024-08-13,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Loyalty & Non Loyalty | Conversion | August 2024",completed,57,actions:offsite_conversion.fb_pixel_purchase,1403.50877193,80000,Lifetime,80000,405659,89150,2024-08-31,2024-08-14,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-14T15:28:23+0530
2023-03-08,2026-04-08,"LW | D2D Contents | Conversion | August 2024",completed,3,actions:offsite_conversion.fb_pixel_purchase,1666.26333333,5000,Lifetime,4998.79,24827,11779,2024-08-19,2024-08-14,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-14T15:28:28+0530
2023-03-08,2026-04-08,"HNB - Ad 1 | Total | Awareness | August 2024",completed,280392,reach,35.66435562,10000,Lifetime,10000,289205,280392,2024-08-16,2024-08-14,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"HNB - Ad 1 | Total | Conversion | August 2024",completed,18,actions:offsite_conversion.fb_pixel_purchase,555.55555556,10000,Lifetime,10000,46558,24826,2024-08-16,2024-08-16,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"BKCR&FC | D2D | Awareness | August 2024",completed,508546,reach,39.32780909,20000,Lifetime,20000,589845,508546,2024-08-31,2024-08-16,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-16T12:20:28+0530
2023-03-08,2026-04-08,"Combo Ad 2 | SO | Awareness | August 2024",completed,164684,reach,30.36117656,5000,Lifetime,5000,174987,164684,2024-08-31,2024-08-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-23T15:27:03+0530
2023-03-08,2026-04-08,"Thursday Online Promo - Ad 2 | Conversion | August 2024",completed,17,actions:offsite_conversion.fb_pixel_purchase,1164.09705882,1500,Daily,19789.65,107129,45901,2024-08-29,2024-08-21,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Peoples Bank - Week 3 | ABO | Conversion | August 2024",completed,1,actions:offsite_conversion.fb_pixel_purchase,4000,4000,Lifetime,4000,19989,13275,2024-08-20,2024-08-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Pan Asia Bank - Week 3 | ABO | Conversion | August 2024",completed,21,actions:offsite_conversion.fb_pixel_purchase,190.47619048,4000,Lifetime,4000,15254,10624,2024-08-22,2024-08-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Com Bank - Week 3 | ABO | Conversion | August 2024",completed,19,actions:offsite_conversion.fb_pixel_purchase,789.37315789,15000,Lifetime,14998.09,72733,44097,2024-08-22,2024-08-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"GLO Weekend | Awareness | August 2024",completed,555922,reach,53.96440508,30000,Lifetime,30000,724254,555922,2024-09-08,2024-08-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"HNB - Ad 2 | Total | Awareness | August 2024",completed,235349,reach,42.49008919,10000,Lifetime,10000,243741,235349,2024-08-30,2024-08-26,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"KMCC | SO | Awareness | August 2024",completed,406549,reach,49.19438985,20000,Lifetime,19999.93,437250,406549,2024-09-02,2024-08-28,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"HNB - Ad 2 | Total | Conversion | August 2024",completed,15,actions:offsite_conversion.fb_pixel_purchase,666.66666667,10000,Lifetime,10000,35034,17880,2024-08-30,2024-08-30,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Peoples Bank - Week 4 | ABO | Conversion | August 2024",completed,1,actions:offsite_conversion.fb_pixel_purchase,4000,4000,Lifetime,4000,12822,7779,2024-08-27,2024-08-27,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Peoples Bank Fresh - Week 3 | ABO | Conversion | August 2024",completed,8,actions:offsite_conversion.fb_pixel_purchase,500,4000,Lifetime,4000,16425,9735,2024-08-24,2024-08-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Union/BOC - Week 3 | ABO | Conversion | August 2024",completed,1,actions:offsite_conversion.fb_pixel_purchase,8000,8000,Lifetime,8000,32838,20356,2024-08-25,2024-08-25,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"OI Conversion | Conversion | August 2024",completed,5,actions:offsite_conversion.fb_pixel_purchase,1000,5000,Lifetime,5000,29212,14109,2024-08-31,2024-08-21,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"IYD | Registration | Link Clicks | August 2024",completed,2773,actions:link_click,4.3267436,12000,Lifetime,11998.06,200809,61659,2024-09-03,2024-08-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Seylan 25th | ABO | Conversion | August 2024",completed,16,actions:offsite_conversion.fb_pixel_purchase,1562.5,25000,Lifetime,25000,113534,62766,2024-08-25,2024-08-25,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Seylan 25th | ABO | Awareness | August 2024",completed,436457,reach,45.82352901,20000,Lifetime,20000,445967,436457,2024-08-25,2024-08-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"GLO Saturday | Awareness | August 2024",completed,32737,video_thruplay_watched_actions,0.45819715,15000,Lifetime,15000,34360,10340,2024-09-07,2024-08-26,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-09-05T12:27:05+0530
2023-03-08,2026-04-08,"Com Bank - Week 3 | ABO | Conversion | August 2024 – Copy",completed,27,actions:offsite_conversion.fb_pixel_purchase,555.55555556,15000,Lifetime,15000,71284,39124,2024-08-28,2024-08-26,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,2024-08-26T15:38:22+0530
2023-03-08,2026-04-08,"Com Bank - Week 4 | ABO | Conversion | August 2024",completed,13,actions:offsite_conversion.fb_pixel_purchase,1153.84615385,15000,Lifetime,15000,72767,41640,2024-08-29,2024-08-29,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Pan Asia Bank - Week 4 | ABO | Conversion | August 2024",completed,4,actions:offsite_conversion.fb_pixel_purchase,1000,4000,Lifetime,4000,16384,10346,2024-08-29,2024-08-29,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Peoples Bank Fresh - Week 4 | ABO | Conversion | August 2024",completed,7,actions:offsite_conversion.fb_pixel_purchase,571.42857143,4000,Lifetime,4000,12729,6625,2024-08-31,2024-08-31,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Com Bank | Fresh - Week 4 | Awareness | August 2024",completed,214164,reach,42.02386956,9000,Lifetime,9000,214164,214164,2024-08-28,2024-08-26,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"SLO Tuesday | Conversion | August 2024",completed,9,actions:offsite_conversion.fb_pixel_purchase,1111.11111111,10000,Lifetime,10000,29012,14690,2024-08-27,2024-08-26,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"SLO Tuesday -  Ad 2 | Conversion | August 2024",completed,11,actions:offsite_conversion.fb_pixel_purchase,454.54545455,5000,Lifetime,5000,23399,12517,2024-09-03,2024-09-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Peoples Bank Total | Awareness | September | 2024",completed,404869,reach,37.04902079,15000,Lifetime,15000,523493,404869,2024-09-24,2024-09-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-09-05T12:26:46+0530
2023-03-08,2026-04-08,"HSBC Total | Awareness | September | 2024",completed,573613,reach,43.58339159,25000,Lifetime,25000,783871,573613,2024-09-25,2024-09-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-09-05T12:27:08+0530
2023-03-08,2026-04-08,"KKC - Malabe | Awareness | September | 2024",completed,50089,reach,27.15167003,1500,Lifetime,1360,50089,50089,2024-09-05,2024-09-04,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-09-05T09:46:46+0530
2023-03-08,2026-04-08,"Pan Asia Bank | Awareness | September | 2024",completed,261192,reach,38.28601182,10000,Lifetime,10000,276636,261192,2024-09-12,2024-09-04,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-09-05T12:27:13+0530
2023-03-08,2026-04-08,"Shoe Fair T | Awareness | September | 2024",completed,225475,reach,35.48065196,8000,Lifetime,8000,225475,225475,2024-09-13,2024-09-06,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-09-13T11:54:58+0530
2023-03-08,2026-04-08,"HNB Total - Ad 1 | Awareness | September | 2024",completed,246931,reach,40.49714293,10000,Lifetime,10000,249038,246931,2024-09-13,2024-09-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Com Bank Prem | Awareness | September | 2024",completed,225343,reach,44.37679449,10000,Lifetime,10000,231236,225343,2024-09-14,2024-09-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Dialog Genie | Awareness | September | 2024",completed,421622,reach,47.43585487,20000,Lifetime,20000,446122,421622,2024-09-20,2024-09-18,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-09-20T10:18:03+0530
2023-03-08,2026-04-08,"Crispy Offer | Awareness | September | 2024",completed,262012,reach,24.25140833,2000,Daily,6354.16,264086,262012,2024-09-22,2024-09-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Seylan SSS | Awareness | September | 2024",completed,699893,reach,28.57579659,20000,Lifetime,20000,745379,699893,2024-09-25,2024-09-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
